Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,102,81.16,34.48,16.46,20.23,20.4,32.35,87.25,58.82,50,9.8,2.94,0,0,0,0,1.96,6.86,19.61,9.8,0.98,12.75,6.86,2.94,5.88,1.96,9.8,4.9,5.88,1.96,0.98,0.98,0,29.41,0.98,14.71,1.96,4.9,0.98,3.92,0,4.9,0,3.92,1.96,1.96,0.98,0,0.98,0,0,0.98,0,17.65,11.76,0.98,0.98,0,0,4.9,5.88,0,1.96,0,0,0.98,0,0,0.98,4.9,0,0,2.94,1.96,0.98,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0.98,0,2.94,3.92,0.98,0,2.94,0,0,0,3.92,9.8,1.96,1.96,0,0,0,0,0,11.76,4.9,3.92,0,0,0.98,1.96,0
1,259,36.14,23.68,93,56.37,21.58,18.53,85.33,69.5,59.07,15.83,10.04,6.56,1.16,1.93,0,0,5.79,13.13,7.72,0.39,14.67,9.27,8.11,8.88,1.54,15.44,3.86,3.86,1.16,1.16,0,0,20.46,2.32,8.49,2.7,0.77,1.16,1.16,0.39,2.7,0,5.02,3.47,1.16,2.7,1.16,1.16,0.39,0,0.77,0,8.49,3.09,0.39,0,0,0,1.93,4.63,0,0,0,0,0.39,0,0,0.39,6.18,0,1.93,3.09,1.16,0.77,0.77,0.39,0,0,0,0,0,0,0,1.54,0,0.77,0.39,0,0,0,0,0.39,5.02,12.74,0.39,1.54,9.27,0.39,0,1.16,4.63,8.49,3.09,1.54,0,0,0,0,0,17.37,4.25,6.56,0,0.39,3.09,3.09,0
1,230,50.12,92.65,85.35,94.4,16.43,15.22,88.7,70.87,54.78,12.61,9.57,1.74,6.52,1.3,0,0,3.04,10.87,6.96,0.43,15.65,7.83,8.26,9.57,0.87,15.65,7.39,3.04,7.83,7.39,0.43,0,19.57,0,8.26,2.17,0.43,1.3,1.3,0.87,3.04,0,6.52,6.09,0.43,2.61,2.61,0,0,0,0,0,11.3,2.17,0.87,0,0,0.43,0.43,9.13,0,0,0,0.43,0,0,0,0,5.65,1.3,0.87,2.17,1.74,0,1.74,0,0,0,0,0,0,1.74,0,0,0,0.87,0.43,0.43,0,0.43,0.87,0.87,8.7,16.09,1.3,3.04,11.3,2.17,0,0.43,3.91,5.22,4.35,0.43,0.43,0,0.43,0,0,18.7,4.78,5.65,0.43,1.3,3.48,3.04,0
1,207,92.47,42.89,25.51,73.14,18.82,30.92,83.09,55.07,44.93,6.28,1.45,0,0,0,0,0,4.83,13.53,8.7,0,15.46,8.21,1.45,5.31,0.48,13.53,4.83,0.97,3.38,0.97,0.97,1.45,18.36,0,13.04,2.42,0.97,1.45,4.83,0,4.35,0,3.38,3.38,0,0.97,0.97,0,0,0,0,0,9.66,4.35,0.97,0.97,0,0.48,0.97,5.31,0,0.97,0,0.48,0.48,0,0.48,0,8.21,0.48,2.42,4.35,1.45,0,4.35,0,0,0,0,0,0,4.35,0,0,0,0,0.48,0,0,0,0.97,0,5.8,11.11,0.97,1.93,6.28,1.45,0,0,0.97,2.42,4.83,1.45,0,0,0,0,0,16.43,5.31,5.8,0,0,0.48,4.83,0
1,114,70,1.83,99,32.38,22.8,11.4,85.96,78.95,58.77,14.04,8.77,7.89,0.88,0,0,0,5.26,18.42,10.53,0.88,14.91,8.77,6.14,4.39,1.75,21.05,8.77,3.51,0.88,0.88,0,0,22.81,0.88,11.4,4.39,1.75,0.88,0.88,0,4.39,0,2.63,1.75,0.88,0,0,0,0,0,0,0,4.39,2.63,0.88,0,0,0,1.75,0.88,0,0,0,0,0,0,0,0,0.88,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0.88,0,0,0,0.88,6.14,18.42,0,3.51,9.65,1.75,0,3.51,2.63,10.53,4.39,0.88,0.88,0.88,0,0,0,16.67,4.39,5.26,0,0,2.63,4.39,0
1,227,73.26,8.4,93.41,61.82,28.38,22.03,87.67,66.52,55.95,12.78,7.93,7.05,0,0,0,0.88,4.85,15.86,9.25,1.76,15.42,6.61,5.73,7.05,0.88,11.01,6.61,4.85,2.2,0.88,0.88,0.44,23.35,2.2,7.49,0.88,0.88,0.88,1.76,1.76,2.2,0,2.64,2.64,0,0.88,0.88,0,0,0,0,0,8.81,5.73,0.44,0.44,0.44,0,1.76,2.64,0.44,0,0,0,0.88,0,0,0.88,7.05,0.88,3.08,3.08,0.88,0,2.2,0,0,0,0,0,0,2.2,0,1.32,0,0,0,0,0,0,0,0.88,5.29,12.33,0.44,1.76,8.81,0.88,0,0.88,6.61,5.29,3.52,0,0,0,0,0,0,13.22,2.64,4.85,0,0.88,1.32,3.52,0
1,213,31.26,2.2,94.15,33.33,17.75,19.72,83.1,68.54,55.87,12.68,7.51,5.16,0.47,0.47,0,1.41,5.16,16.43,7.98,1.88,10.33,9.86,5.63,10.8,2.35,15.02,7.51,7.04,0.94,0.94,0,0,26.76,0.47,15.49,2.35,0.94,0.94,4.23,0.47,8.45,0,4.69,2.82,1.88,1.88,0.94,0.94,0,0.47,0,0,7.51,4.23,0.94,0,0.47,0.47,1.41,3.29,0,0.47,0,0,0.47,0,0,0.47,1.88,0,0.47,0.94,0.47,0,1.41,0.47,0,0,0,0,0,0,0,0.94,0,0.47,2.35,1.41,0,0,0,0.47,5.16,10.8,1.41,1.41,6.57,0.47,0.47,0.94,3.76,8.92,3.76,0.47,0,0,0,0,0,21.13,5.63,6.57,0,0,4.69,4.23,0
1,135,87.35,17.85,58.18,7.1,19.29,35.56,71.85,49.63,42.96,4.44,1.48,0,0,0,0,1.48,2.96,14.81,7.41,2.22,13.33,3.7,5.93,7.41,0.74,6.67,4.44,3.7,1.48,0,0,1.48,23.7,0,14.07,2.96,0.74,0.74,3.7,0,7.41,0,2.96,0.74,2.22,0.74,0,0.74,0,0,0,0,8.15,4.44,0.74,0.74,0.74,0,2.22,3.7,0,0.74,0,0.74,1.48,0,0,1.48,7.41,0.74,3.7,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,1.48,0,0,0,0,0,0.74,6.67,0.74,0.74,4.44,0,0,0.74,4.44,6.67,0,0,0,0,0,0,0,17.04,5.19,7.41,0,0,0.74,3.7,0
1,109,90.73,25.26,38.52,48.14,15.57,30.28,79.82,55.05,44.95,2.75,0,0,0,0,0,0,2.75,14.68,11.93,0,11.93,9.17,4.59,5.5,0.92,11.93,6.42,1.83,2.75,0.92,0.92,1.83,25.69,2.75,13.76,2.75,2.75,3.67,1.83,0,3.67,0,3.67,2.75,0.92,0,0,0,0,0,0,0,4.59,2.75,0.92,0,0,0,0.92,1.83,0,1.83,0,0,0.92,0,0,0.92,6.42,0,1.83,3.67,1.83,0,1.83,0,0,0,0,0,0,1.83,0,0,0,0.92,0.92,1.83,0,0.92,0,0,3.67,11.93,0,0,11.01,0,0.92,0,2.75,0.92,8.26,0,0,0,0,0,0,16.51,6.42,5.5,0,0,0.92,3.67,0
1,86,76.62,17.05,45.11,74.64,14.33,37.21,81.4,54.65,45.35,5.81,2.33,0,0,0,0,2.33,3.49,15.12,6.98,0,11.63,9.3,3.49,4.65,2.33,12.79,6.98,2.33,2.33,1.16,1.16,0,23.26,0,15.12,3.49,0,1.16,3.49,0,8.14,0,5.81,4.65,1.16,1.16,0,1.16,0,0,1.16,0,12.79,6.98,5.81,0,0,0,2.33,5.81,0,2.33,0,0,0,0,0,0,4.65,1.16,0,3.49,0,0,2.33,0,0,0,0,0,0,2.33,0,0,0,2.33,0,0,0,0,0,0,4.65,6.98,2.33,0,3.49,0,0,0,3.49,2.33,3.49,2.33,0,0,0,0,0,15.12,6.98,5.81,0,0,1.16,1.16,0
1,221,45.36,4.65,94.02,32.81,18.42,15.38,89.14,75.11,57.92,12.67,7.69,5.88,0,0.45,0,1.36,4.98,15.38,9.95,0.45,10.41,11.76,5.43,6.79,1.81,19,10.41,3.17,1.81,0.45,1.36,0,28.05,1.81,13.12,2.26,0.45,2.26,4.52,0.45,5.43,0,4.52,2.26,1.36,1.81,0.45,0,0,0,0,0,4.98,1.81,0.45,0.45,0,0,1.36,3.17,0,0,0,0,1.81,0.9,0,0.9,4.07,0.45,1.36,2.26,0.45,0,0.9,0,0,0,0,0,0,0,0,0,0.45,0.45,0,0,0,0,0,0,9.05,13.12,0.45,1.36,9.05,1.36,0.45,0.45,4.98,8.6,2.71,0.9,0.45,0,0,0.45,0,19.46,6.33,6.79,0,0,3.17,3.17,0
1,135,50.8,17.85,84.46,99,22.5,21.48,90.37,70.37,51.11,16.3,11.11,7.41,3.7,0,0,0,5.19,14.07,6.67,0,12.59,6.67,4.44,5.19,2.96,17.04,8.15,1.48,5.93,5.19,0.74,0,25.19,2.96,11.85,2.22,1.48,0.74,2.22,0,2.22,0.74,11.85,11.11,0.74,4.44,4.44,0,0,0,0,0,9.63,4.44,1.48,0,0,0.74,1.48,4.44,0,0,0,0.74,0.74,0,0,0.74,5.93,3.7,1.48,0.74,0,0,2.22,0,0,0,0,0,0,0,0,2.22,0,0,1.48,0.74,0,0.74,0,0,7.41,14.07,0.74,0.74,8.15,0.74,2.22,2.22,3.7,8.89,3.7,2.22,0.74,0,0,0.74,0,17.78,4.44,6.67,0,0,2.22,4.44,0
1,212,91.34,42.83,35.26,41.06,16.31,37.26,81.13,55.66,42.92,3.77,1.42,0.47,0,0,0,0.94,2.36,16.51,10.38,2.36,11.32,5.19,2.83,8.02,0.47,7.55,8.02,6.6,2.36,1.42,0.47,0.47,19.34,0,10.85,3.3,0.47,0.47,2.36,0,3.3,0,2.36,1.89,0.47,0.47,0.47,0,0,0,0,0,11.32,7.08,2.36,0.47,0.47,0,2.36,4.72,0,1.42,0,0,0.94,0,0,0.94,8.02,0,0.47,6.13,2.36,0,0.94,0,0,0,0,0,0,0.94,0,0,0,0.94,0,0,0,0,0,0,1.42,7.08,0,0,6.13,0.94,0,0,3.3,3.3,3.77,0.47,0,0,0,0,0,16.04,7.08,4.72,0,0,0.94,3.3,0
1,76,97.42,70.59,25.39,92.27,15.2,28.95,78.95,60.53,46.05,5.26,2.63,0,0,0,0,2.63,2.63,13.16,9.21,0,18.42,6.58,1.32,5.26,0,14.47,6.58,0,2.63,1.32,1.32,1.32,18.42,0,9.21,2.63,2.63,2.63,1.32,0,0,0,6.58,5.26,0,2.63,1.32,0,0,0,0,0,7.89,2.63,0,1.32,0,0,0,5.26,0,2.63,0,0,0,0,0,0,2.63,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.32,0,0,1.32,0,0,0,0,5.26,13.16,0,2.63,9.21,0,0,1.32,2.63,2.63,7.89,2.63,0,0,0,0,0,11.84,6.58,3.95,0,0,1.32,0,0
1,129,88.42,31.39,59.03,12.18,14.33,30.23,80.62,56.59,44.96,3.88,0,0,0,0,0,0,3.88,13.18,6.98,0.78,13.95,12.4,1.55,3.1,0.78,14.73,7.75,5.43,2.33,0.78,0.78,0.78,24.81,0,13.18,2.33,2.33,0.78,3.88,0,3.88,0,2.33,0.78,1.55,0,0,0,0,0,0,0,7.75,4.65,1.55,0,0,0,2.33,3.1,0,0.78,0,0,0,0,0,0,7.75,0,3.88,3.1,1.55,0,0.78,0.78,0,0,0,0,0,0,0,0,0,1.55,0,0.78,0,0,0,0.78,3.1,10.08,0,0.78,7.75,1.55,0,0,5.43,3.1,5.43,2.33,0,0,0,0,0,14.73,6.98,5.43,0,0,1.55,0.78,0
1,126,44.9,1,99,88.66,31.5,16.67,91.27,73.02,60.32,15.08,11.11,11.11,0,0,0,0,3.97,11.9,6.35,0.79,17.46,7.14,10.32,9.52,0,15.08,5.56,3.17,0.79,0.79,0,0,25.4,0.79,14.29,3.97,0.79,0.79,1.59,2.38,3.17,0,6.35,5.56,0.79,1.59,1.59,0,0,0,0,0,3.97,3.97,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0.79,5.56,0,0.79,0,3.97,0,0,0,0,0,0,2.38,0,1.59,0.79,0,0,0.79,0,0,0,0,6.35,17.46,0,0.79,13.49,0,0,3.17,6.35,11.11,0.79,1.59,0,0,0,0,0,11.9,3.17,3.97,0,0,1.59,3.17,0
1,347,70.36,60.63,81.48,81.52,18.26,16.43,89.63,72.05,57.64,13.26,10.66,3.75,4.61,0.29,1.15,0.58,2.59,15.56,8.93,0.58,16.71,5.48,7.2,7.2,2.02,15.85,3.75,4.32,6.05,5.19,0,0.86,21.9,1.44,9.22,1.44,0.58,1.15,1.73,0.58,4.32,0.29,5.48,4.61,0.58,2.02,1.15,0.58,0,0,0,0,13.54,4.9,1.15,0,0,0,3.46,8.65,0.29,0.29,1.15,0.58,0.58,0,0,0.58,4.32,0.29,0.58,1.73,1.73,0,1.73,0,0,0,0,0,0,0.86,0,0.29,0.86,1.44,0,0,0,0,0,1.15,7.2,13.83,1.44,1.15,10.37,2.02,0,0.58,4.32,6.63,2.31,1.73,0,0,0,0,0,18.44,6.34,5.19,0.29,0,2.59,4.03,0
1,145,95.76,48.25,9.93,40.45,14.5,37.24,76.55,54.48,44.14,4.83,0.69,0,0,0,0,0,4.14,14.48,10.34,0,15.17,8.28,0.69,5.52,0,10.34,7.59,2.07,1.38,0,1.38,0.69,11.03,0,4.83,1.38,0.69,0,1.38,0,1.38,0,2.76,2.07,0.69,2.07,1.38,0.69,0,0,0,0,6.21,3.45,0.69,0,0,0.69,1.38,2.76,0,1.38,0,0,0.69,0,0,0.69,8.97,0,3.45,4.83,0.69,0,1.38,0.69,0.69,0,0,0,0,0.69,0,0,0,0.69,0,0,0,0,0.69,0,2.76,11.72,0.69,0,8.28,2.76,0,0.69,0,2.76,4.83,0,0,0,0,0,0,15.86,6.9,7.59,0,0,1.38,0,0
1,106,91.9,8.26,87.76,99,21.2,21.7,86.79,67.92,51.89,14.15,8.49,8.49,0,0,0,0,5.66,19.81,11.32,0,16.04,4.72,2.83,3.77,0,11.32,9.43,2.83,2.83,1.89,0.94,0,16.04,1.89,6.6,4.72,0.94,0,0,0.94,0,0,9.43,8.49,0,4.72,3.77,0,0,0,0,0,3.77,2.83,0.94,0.94,0,0,0,0.94,0,0,0,0,0.94,0,0,0.94,4.72,0.94,2.83,0.94,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,6.6,16.04,0.94,1.89,6.6,1.89,0,3.77,2.83,7.55,1.89,0.94,0,0,0,0,0,13.21,3.77,3.77,0,0.94,0.94,3.77,0
1,98,86.45,46.09,51.8,51.68,14,39.8,74.49,50,34.69,1.02,0,0,0,0,0,0,1.02,9.18,6.12,0,10.2,8.16,2.04,7.14,0,13.27,11.22,3.06,0,0,0,0,15.31,0,5.1,1.02,0,0,3.06,0,2.04,0,2.04,2.04,0,0,0,0,0,0,0,0,5.1,2.04,0,0,0,0,0,3.06,0,2.04,0,0,2.04,0,0,2.04,11.22,1.02,7.14,3.06,0,0,1.02,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,4.08,9.18,0,1.02,7.14,0,0,0,7.14,5.1,2.04,1.02,0,0,0,0,0,16.33,7.14,4.08,0,0,1.02,4.08,0
1,140,95.92,52.85,63.35,7.42,20,27.14,85,59.29,49.29,7.86,2.86,0,0,0,0,2.86,5,16.43,12.86,0,17.14,6.43,2.86,5.71,0.71,15,1.43,0.71,3.57,0,0.71,2.86,20.71,0,13.57,3.57,1.43,0.71,2.14,0,5,0,1.43,0,1.43,0.71,0,0.71,0,0.71,0,0,11.43,2.86,0,0,0.71,0,2.14,7.86,0,2.86,0,0,0,0,0,0,8.57,0,5,3.57,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0.71,1.43,0,0,0,0,0.71,4.29,10.71,0.71,1.43,7.86,0.71,0,0,2.86,9.29,1.43,0,0,0,0,0,0,11.43,5,3.57,0,0,1.43,1.43,0
1,199,88.82,76.8,17.94,75.05,16.58,30.15,85.43,60.8,49.75,8.54,3.02,0,0,0,0,2.01,5.53,16.58,8.54,0.5,17.59,8.04,3.52,6.53,0,12.56,6.53,2.51,2.01,0.5,1.51,0,18.09,0,10.05,3.02,1.51,1.51,2.51,0,2.01,0,4.52,4.02,0.5,2.01,1.51,0.5,0.5,0,0,0,13.57,5.03,1.51,0.5,0,0,1.01,8.54,0,3.52,0,0,0,0,0,0,8.54,0.5,1.51,6.53,0,0,1.51,0,0,0,0,0,0,1.51,0,0.5,0,1.01,0.5,1.51,0,0.5,0,0,3.52,8.04,0,1.01,6.53,0,0,0,2.01,3.52,5.53,1.51,0,0,0,0,0,12.06,6.03,4.52,0,0,0.5,1.01,0
1,265,60.04,12.29,81.3,94.44,26.5,21.89,87.17,69.43,58.11,15.85,10.19,8.3,0.38,0.38,0,1.13,5.66,12.45,9.43,1.13,16.23,9.06,7.17,5.66,1.13,15.09,5.66,1.89,2.26,1.13,0,1.13,19.62,0.38,8.3,1.51,1.13,1.51,1.51,0.75,2.26,0,6.42,6.04,0.38,2.64,1.89,0.38,0,0,0.38,0,8.3,3.4,0.38,0,0,0,1.13,4.91,0,0.38,0,0,0,0,0,0,3.77,1.51,0.75,1.13,0,0.38,3.4,0.75,0,0.75,0,0,0,2.26,0,0,0,0,0,0.38,0,0,0,1.51,7.55,13.21,1.89,1.51,7.55,1.51,0,1.13,3.4,8.3,3.02,0.75,0,0,0,0,0,16.23,3.4,4.53,0,0.38,3.02,4.91,0
1,167,85.86,14.38,87.84,67.39,20.88,19.76,83.83,63.47,50.9,10.78,5.99,4.79,0,0.6,0,0,4.79,16.77,10.78,0,14.97,7.19,2.4,6.59,1.2,14.97,5.39,1.8,4.19,1.8,1.8,0.6,20.96,3.59,8.38,2.4,0,1.2,2.4,0,3.59,0,2.99,2.99,0,1.2,1.2,0,0,0,0,0,8.98,4.19,1.2,0,0,0,0.6,3.59,1.2,0,0,0,0,0,0,0,7.19,0,3.59,2.99,1.8,0,2.99,1.2,0,0.6,0,0,0,0.6,0,0.6,0,0.6,0,0,0,0,0,0,9.58,14.97,0,2.4,8.98,0.6,0,2.99,3.59,7.19,2.99,0,0,0,0,0,0,22.16,4.19,8.38,0.6,0.6,3.59,4.79,0
1,166,86.84,43.61,49.65,83.54,18.44,39.16,82.53,54.22,40.36,4.82,0,0,0,0,0,0,4.82,12.05,6.02,1.81,13.25,6.02,2.41,7.83,0,9.64,9.04,4.82,3.01,1.2,1.2,0.6,13.86,0,7.83,2.41,1.2,0.6,1.81,0,2.41,0,4.22,4.22,0,0.6,0.6,0,0,0,0,0,7.83,4.82,1.2,1.2,0,0,1.81,3.01,0,1.81,0,0,1.2,0,0,1.2,12.05,4.22,2.41,3.01,3.01,0,2.41,0.6,0,0.6,0,0,0,1.81,0,0,0,0.6,0,0,0,0,0,0,3.01,10.84,0.6,0.6,9.64,0,0,0,3.61,3.01,3.01,0.6,0,0,0,0,0,17.47,6.02,5.42,0,0,1.2,4.82,0
1,156,86.65,15.29,39.59,20.23,15.6,35.9,75.64,53.21,42.31,1.92,0,0,0,0,0,0,1.92,12.82,8.97,1.28,10.9,10.9,2.56,5.77,0.64,14.1,8.33,2.56,5.13,0,2.56,3.85,24.36,0.64,16.03,3.21,2.56,2.56,3.85,0,5.13,0,2.56,1.28,1.28,0,0,0,0,0,0,0,2.56,1.92,0,0.64,0,0,0,0.64,0,0.64,0,0,0,0,0,0,5.13,0,1.92,1.28,1.92,0,1.92,0,0,0,0,0,0,1.92,0,0,0,0.64,0,0.64,0,1.28,0,0,2.56,8.97,0.64,0,7.05,0.64,0.64,0,3.85,0.64,7.69,1.28,0,0,0,0,0,20.51,6.41,8.97,0,0,2.56,2.56,0
1,152,62.1,7.5,89.39,29.06,16.89,11.84,95.39,73.68,58.55,14.47,9.87,6.58,0,1.32,0,1.97,4.61,14.47,9.21,1.32,15.79,8.55,6.58,5.92,1.97,17.11,7.89,2.63,2.63,1.97,0.66,0,24.34,0.66,12.5,0.66,1.97,1.32,3.29,0,5.26,0,6.58,3.29,2.63,3.29,1.32,1.32,0,0.66,0,0,11.84,6.58,0,1.32,0.66,0,3.95,4.61,0,0,0,0,1.32,0,0,1.32,4.61,1.32,1.32,1.97,0.66,0,0.66,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0,1.32,9.21,15.13,2.63,1.32,7.89,1.32,1.97,1.97,4.61,5.26,3.95,2.63,0,0,0,0,0,17.76,5.92,7.89,0,0,3.29,0.66,0
1,142,23.58,18.73,82.36,29.74,15.78,14.79,89.44,73.24,57.04,16.9,9.15,4.23,2.11,1.41,0,1.41,7.75,10.56,6.34,0.7,11.97,10.56,4.93,7.75,4.23,17.61,7.04,4.93,5.63,3.52,0,2.11,29.58,1.41,19.01,2.11,0.7,2.11,4.23,4.23,6.34,0,3.52,2.11,1.41,0,0,0,0,0,0,0,11.97,4.93,2.11,0.7,0,0.7,0.7,7.04,0,0,0,0,0,0,0,0,3.52,0,0,1.41,2.11,0,1.41,0,0,0,0,0,0,0,0,0.7,0,2.11,0,0,0,0,0,0,7.04,9.86,0,0.7,7.75,0.7,0,0.7,4.23,9.15,1.41,0,0,0,0,0,0,24.65,7.04,4.93,0.7,0,4.93,7.04,0
1,160,62.1,7.01,95.54,59.44,16,21.88,82.5,63.75,52.5,14.38,9.38,8.13,0,1.25,0,0,5,16.25,10,0,11.88,7.5,5,6.25,1.25,13.13,4.38,1.88,2.5,0,2.5,0,21.25,1.88,7.5,1.88,0,1.25,0.63,1.88,2.5,0,5.63,3.75,1.25,4.38,2.5,1.25,0.63,0,0.63,0,3.75,0.63,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,3.75,0,1.88,1.25,0.63,0,2.5,0.63,0,0,0,0,0,1.88,0,0,0,0.63,0,0,0,0,0,1.25,8.75,18.13,3.75,1.88,10,3.75,0.63,1.25,4.38,6.88,2.5,0.63,0,0,0,0,0,18.75,5.63,3.75,0.63,1.25,3.13,4.38,0
1,442,42.64,16.67,86.54,51.6,15.24,12.44,91.18,77.83,60.18,16.97,9.05,4.52,1.58,0.45,0.45,1.58,7.92,14.71,7.92,0.9,15.16,7.92,6.56,7.92,2.71,17.42,8.82,5.2,2.49,2.26,0.23,0,26.7,1.58,14.25,3.39,1.13,0.45,3.85,1.13,5.43,0,5.2,3.39,1.36,1.81,0.68,0.68,0,0,0,0,8.37,2.49,0.23,0.45,0.23,0,1.13,5.88,0.23,0,0.68,0.23,0.68,0,0,0.68,4.3,0.23,1.36,1.58,1.13,0,0.45,0,0,0,0,0,0,0.23,0,0.45,0,1.13,0.9,0.45,0.23,0,0.23,0.9,8.6,10.86,0.9,1.36,6.79,1.81,0,0.68,3.62,9.05,3.85,1.13,0.45,0,0.23,0,0.23,20.81,6.33,5.88,0.45,0.23,3.17,4.75,0
1,469,62.48,2.4,97.32,60.43,22.33,14.71,90.62,72.28,59.49,14.5,9.38,7.25,0,0.21,0,1.71,5.12,17.27,9.59,0.64,15.78,8.74,5.33,6.61,2.56,15.57,6.61,3.2,2.13,0.43,1.07,0.64,25.59,1.07,11.94,1.92,0.85,1.71,3.41,0,4.9,0,5.12,3.84,1.28,1.92,1.49,0.43,0,0.21,0.21,0,5.12,2.13,0.21,0.21,0.21,0.21,0.85,2.99,0,0,0,0,1.71,0,0,1.71,5.33,0.21,1.92,2.77,0.43,0,2.13,0.21,0,0,0,0.21,0,0.64,0,0.43,0.64,1.71,0.64,0.43,0,0,0.21,0,8.53,13.43,0.64,0.85,9.81,0.43,0.43,1.28,5.76,8.53,1.92,0.85,0,0,0,0,0,15.78,4.48,5.97,0,0,2.99,2.35,0
1,169,62.31,33.37,75.34,57.22,21.13,19.53,86.39,67.46,55.62,14.79,10.06,5.92,1.78,0.59,1.18,0.59,4.73,17.16,10.06,1.78,13.02,8.88,4.73,5.92,1.18,14.2,5.92,5.33,5.33,2.37,2.37,0.59,19.53,1.18,9.47,3.55,1.18,1.78,1.18,0.59,1.78,0,4.73,2.96,0.59,2.37,1.18,0,0,0,0,0,7.69,1.78,0.59,0,0,0,0,5.33,0.59,0,1.18,1.18,0.59,0,0,0.59,5.92,1.18,1.18,2.96,0.59,0,3.55,0,0,0,0,0,0,2.37,0,1.78,0,0.59,0,0,0,0,0.59,0.59,4.73,11.24,0.59,2.37,8.28,0,0,0,2.96,8.28,1.18,1.78,0.59,0,0,0,0.59,20.12,2.96,6.51,0.59,1.78,2.96,5.33,0
1,97,96.4,58.47,31.5,68.9,16.17,41.24,81.44,53.61,39.18,3.09,1.03,0,0,0,0,0,2.06,10.31,8.25,0,15.46,7.22,2.06,4.12,0,9.28,12.37,2.06,0,0,0,0,16.49,0,9.28,1.03,2.06,0,3.09,0,3.09,0,5.15,4.12,1.03,2.06,2.06,0,0,0,0,0,9.28,3.09,1.03,0,0,0,0,6.19,0,2.06,0,0,0,0,0,0,11.34,2.06,3.09,3.09,3.09,0,3.09,1.03,0,1.03,0,0,0,2.06,0,0,0,2.06,0,0,0,0,0,0,0,12.37,0,0,11.34,0,0,1.03,0,1.03,6.19,1.03,0,0,0,0,0,16.49,6.19,6.19,0,0,2.06,2.06,0
1,219,26.97,93.77,75.48,15.16,14.6,14.16,92.24,75.8,59.82,18.72,13.7,2.74,6.39,1.83,0,2.74,5.02,14.16,7.31,1.37,12.79,10.05,5.48,7.76,2.74,20.55,5.48,3.65,8.68,7.76,0,0.91,26.94,1.37,12.33,2.74,1.83,2.28,1.83,0,4.11,0,2.28,0.91,1.37,0.46,0,0.46,0,0.46,0,0,16.89,3.2,0,0,0.46,0.46,0.91,13.24,0,0.91,0.46,0.46,0.46,0,0,0.46,5.48,0.46,1.83,2.28,1.37,0,0,0,0,0,0,0,0,0,0,0.91,0.91,1.83,0,0,0,0,0.46,0,10.96,8.68,0,0.91,6.39,0.46,0,0.91,7.31,9.13,3.2,0.91,0,0,0,0,0,21.46,7.31,6.39,0.46,0,4.57,2.74,0
1,242,48.84,15.9,92.44,38.13,12.1,11.16,85.95,76.03,65.7,14.46,9.92,5.79,0,1.24,0,2.89,4.55,13.64,10.33,0.41,16.94,9.92,10.74,6.61,2.48,16.53,3.72,2.07,0.83,0,0,0.83,21.49,2.89,8.26,0.83,0.83,2.07,1.24,0.41,2.89,0,2.07,1.65,0.41,0.41,0.41,0,0,0,0,0,7.02,2.07,0,0.41,0,0.41,0.83,4.96,0,0,0,0,0,0,0,0,2.89,0.41,2.48,0,0,0,0.41,0,0,0,0,0,0,0,0,0.41,0.41,0.41,0.41,0,0,0,0,0,6.2,15.29,0.41,1.24,11.16,2.07,0,0.83,6.2,10.33,1.65,0.83,0,0,0,0,0,21.49,9.5,6.61,0.41,0,2.89,2.07,0
